City,Name,Michelin_Award,Green_Star,Repsol_Award,Worlds_50_Best_Rank,Steak_101_Rank,Notable_Wine_List,Cuisine,Price,Price_Tier,Address,Phone,Latitude,Longitude,Michelin_Url,Website,Sources,Description
Lisbon,Omakase Wa,Selected,,,,,,Japanese,Special occasion,3,"Tv. do Fala-Só 15B, Lisbon, 1250-096, Portugal",,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/omakase-wa,,Michelin,"Behind a small, discreet frontage, you’ll discover an authentic Japanese space. Here, chef Ashik Yonjan, supported by two sushi chefs, Danilo Moreira and Suman Suddhakar, presents an omakase offering using Edomae techniques, through which he channels his passion and dedication into small bites full of flavour, skill and balance. With an offering that shifts constantly with seasonality and product quality, it’s also common to find fish brought in from Japan to complement the experience. The experience unfolds in a minimalist setting, entirely clad in wood, centred on a counter with a maximum capacity of 10 diners, served in two sittings, with everyone served together; for that reason, it’s essential to stick to your booked time. Did you know? The chef’s favourite months are June and July, thanks to the greater availability, quality and variety of fresh fish."
Lisbon,Oven,Selected,,,,,,Nepali,A moderate spend,2,"Rua Dos Fanqueiros 232, Lisbon, 1100-232, Portugal",+351 21 827 3826,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/oven,,Michelin,"If you’d like to take your tastebuds on a journey to Asia, Oven is the perfect place. Nepalese chef Hari Chapagain promises to take you on a voyage from India to Nepal through his cooking, to which he adds an innovative and contemporary touch. Many of his dishes are prepared in the “tandoor” oven (which is part of the open kitchen here and gives its name to the restaurant). Dishes he cooks in the oven include the tasty naan bread, as well as delicious grilled ribs of lamb, duck and chicken marinaded in Nepalese herbs and spices. A word of advice: we recommend asking the staff here about the levels of spiciness of each dish."
Lisbon,Plano,Selected,,,,,,Contemporary,Special occasion,3,"Rua da Bela Vista à Graça 126, Lisbon, 1170-075, Portugal",+351 933 404 461,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/plano,,Michelin,"Chef Vítor Adão, from Trás-os-Montes, has roots firmly anchored in tradition and the provenance of his produce. After stints at renowned restaurants, he opened his own place in a less touristy area, showcasing the heritage of his homeland in dishes such as snacks served on a map referencing the different Trás-os-Montes regions and Javali, wild boar, with cauliflower purée, cooking juices and blackberries. The offering is built around two surprise tasting menus (7 or 10 moments), which vary according to producers’ availability. In a minimalist, elegant setting with vaulted ceilings and exposed brick, the dining room shares space with countless jars of pickles that reinforce the connection to the land. A lovely terrace invites you to dine outdoors, especially on summer evenings!"
Lisbon,Salta,Selected,,,,,,Fusion,A moderate spend,2,"Rua Rodrigo da Fonseca 82A, Lisbon, 1250-193, Portugal",+351 21 132 5822,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/salta,,Michelin,"A few minutes from Praça Marquês de Pombal, you’ll find Salta, a restaurant that blends Asian cuisine with Central American flavours in an informal setting. Spread across three areas decorated in dark tones, the main floor looks onto the kitchen and a counter where creative cocktails are served. At the stoves is chef Tomaz Salema Reis who, after extensive international experience, returned to his homeland to showcase the flavours and techniques he picked up in the kitchens he passed through. Packed with bold, well-balanced flavours, the menu offers à la carte dishes to share, or three tasting menus: Vegan Experience, Chef’s Experience and Chef’s Experience “+”. One not to miss? The Soft shell crab Taco, combining the sweetness of pineapple chutney with the gently spicy kick of gochujang mayonnaise."
Lisbon,Santa Joana,Selected,,,,,,Contemporary,A moderate spend,2,"Rua de Santa Marta 61B, Lisbon, 1059-002, Portugal",+351 21 155 5582,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/santa-joana,,Michelin,"Inside the Locke de Santa Joana hotel, a 17th-century convent that now blends past and present, you will find a restaurant you simply must visit, with premises full of personality. The menu, signed by chef Nuno Mendes, seeks to honour the city’s distinct cultural influences in order to tell stories with soul, both of yesterday and of today; always, however, with a contemporary touch and international nuances that speak of the cook’s journey. A recommendation? Try his Berbigão da costa (coastal cockles), caldo Bulhão-Pato (Bulhão Pato broth), croutons and sea herbs, because… it comes with a sauce that is truly addictive!"
Lisbon,Suba,Selected,,,,,,Contemporary,Special occasion,3,"Tv. da Portuguesa 53, Lisbon, 1200-401, Portugal",+351 21 157 3055,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/suba,,Michelin,"It is installed on the ground floor with an entrance independent from the luxurious hotel Verride Palácio de Santa Catarina — an elegant eighteenth‑century palace. At the head of the kitchen is chef Fábio Alves, from Trás‑os‑Montes, who seeks to recall recipes from his native region through authentic flavours and aromas — as in the starters served in a glass box, with small snacks of Alheira (smoked bread‑and‑meat sausage), bacalhau (salt‑cod), tomato, broa (cornbread), folar (Easter loaf) and azeitona (olive). However, the menu does not forget dishes from the rest of the country, nor the magnificent fish from the Portuguese coast, such as the appealing course comprising Atlantic fish, millet and razor clam. The offering, presented with a modern touch, is composed of three tasting menus (Full Experience, 5 or 4 courses) and a reduced à la carte menu with vegetarian options. At the end, go up to the incredible panoramic terrace and enjoy 360º views over the beautiful city of Lisbon. But note if you wish to go as a family, as only children aged 12 and over are accepted!"
Lisbon,Terroir,Selected,,,,,,Modern Cuisine,Special occasion,3,"Rua da Madalena, 271, Lisbon, 1100-321, Portugal",+351 926 312 647,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/terroir,,Michelin,"Now at a new address, within the Madalena Beautique Hotel and just a few metres from several of the city’s tourist spots, this restaurant reasserts the character of Portuguese cooking enriched with subtle international touches. The kitchen, led by chef Guilherme Sousa, who has worked with teams at renowned restaurants in Portugal such as Fifty Seconds, Fortaleza do Guincho and Ocean, bases its concept on seasonal produce and memories of his childhood. Here, the offering comes as two surprise tasting menus (5 or 8 moments), both also available in a vegetarian version."
Porto,Antiqvvm,2 Stars,,,,,,Creative,Spare no expense,4,"Rua de Entre Quintas 220, Porto, 4050-240, Portugal",+351 22 600 0445,,,https://guide.michelin.com/en/porto-region/porto/restaurant/antiqvvm,,Michelin,"There are places in the world that, simply by their location, exert a particular pull. Such is the case of Antiqvvm, set in a leafy park and a singular building beside the Museu Romântico, as well as a pleasant garden where you can enjoy a meal… with one of the most idyllic views over the Douro! In its elegant rooms, which combine classic and contemporary details with undeniable good taste, chef Vítor Matos champions creative cuisine with elegant dishes of “only apparent” simplicity that conceal an ode to the product (scarlet prawn, red mullet, caviar, sea bass, wagyu, black truffle…). In his own words, the chef, inspired by the surrounding environment, seeks to ""promote the values of a natural, cultural, evolutionary, social and artistic cuisine.” Two tasting menus are proposed, Orgânico (vegetarian) and Ensaios Sensoriais (Sensory Rehearsals) with incredible dishes such as Violet Prawn & Moqueca and the Sea Bass & Curry."
Porto,Blind,1 Star,,,,,,Creative,Spare no expense,4,"Rua de Entreparedes 40, Porto, 4000-197, Portugal",+351 22 600 1580,,,https://guide.michelin.com/en/porto-region/porto/restaurant/blind,,Michelin,"This is one of those places where you seek more than just a meal — you seek produce, flavour, technique... and a culinary experience that moves you; not surprisingly, they wanted to pay tribute to José Saramago’s famous work “Blindness” and build their ethos around three concepts that play with the senses: Feel, Touch and Provoke. This restaurant, inside the Torel Palace hotel, is overseen by Chef Vítor Matos and champion a cuisine guided by common sense, serious in presentation yet playful (some blind tastings are offered), with plating not devoid of a theatrical touch. The concept involves a single surprise tasting menu, called Blind Emotions, with two variations: one featuring 10 courses and another with 12. They may surprise you with lit butter candles, the tinkling of a Swiss cowbell, or a Polaroid photo while you’re blindfolded... Do you accept the challenge?"
Porto,dop,1 Star,,,,,,Contemporary,Spare no expense,4,"Largo de São Domingos 16, Porto, 4050-545, Portugal",+351 910 014 041,,,https://guide.michelin.com/en/porto-region/porto/restaurant/dop,,Michelin,"Set in a historic building but featuring a renovated contemporary interior, this welcoming restaurant stands out as a splendid option for a meal in the city centre, being just a few metres from the 19th-century Mercado Ferreira Borges.Award-winning chef Rui Paula (Casa de Chá da Boa Nova, in nearby Leça da Palmeira) has revamped this establishment’s concept in a more gastronomic direction, focusing solely on a tasting menu called ""Não há futuro sem memória"" (There’s No Future Without Memory) (available in 6, 10 or 14 courses). The first starters can be served at the bar at the entrance, and subsequently, in the intimate dining room, you can savour contemporary dishes with traditional roots, not without a few Asian touches introduced by Sandro Teixeira, the resident chef. A standout dish? Without a doubt, the Squid / Carbonara, considered a house classic that reinterprets the delicious tagliatelle carbonara made exclusively with squid."
Porto,Euskalduna Studio,1 Star,,,,,,Modern Cuisine,Spare no expense,4,"Rua Santo Ildefonso 404, Porto, 4000-466, Portugal",+351 935 335 301,,,https://guide.michelin.com/en/porto-region/porto/restaurant/euskalduna-studio,,Michelin,"On a narrow street in downtown Porto, you’ll find one of those restaurants that captivates true food lovers; unsurprisingly… it can be hard to get a table! When you ring the bell, the doors open onto an intimate space brimming with personality, reminiscent of Japanese izakayas, featuring a counter opposite the kitchen where all dishes are prepared. What’s their proposition? A tasting menu that will leave no one unmoved, highlighting Chef Vasco Coelho Santos’s passion for a wide array of world cuisines. With coherence as a foundation, he pushes flavour to its limit, enabling him to work with charcoal, introduce smoky notes, use aged fish from his own fishmongers (many sourced from Azorean waters)... and pair the main ingredients with intriguing condiments, from spices to spicy herbs. The chefs, who interact a great deal with customers, always add a surprise dish not shown on the menu!"
Porto,Gastro by Elemento,1 Star,,,,,,Contemporary,Special occasion,3,"Rua Maria Adelaide Freitas Gonçalves 13, Porto, 4350-109, Portugal",+351 22 549 2399,,,https://guide.michelin.com/en/porto-region/porto/restaurant/gastro-by-elemento,,Michelin,"Just a few metres from Estádio do Dragão, chef Ricardo Dias Ferreira leans into ancestral cooking where... fire is the star of the show! Here, almost everything is prepared over fire and in the wood-fired oven (embers and low-temperature cooking also play an important role), giving the dishes a very distinctive flavour. With a minimalist feel and a U-shaped table-counter that houses the kitchen within it, the restaurant breathes an industrial air while also incorporating an elegantly decorated dining room. We recommend taking a seat at the counter to watch the entire preparation process and breathe in the aromas rising from the stoves. The offering, built around the Organic Tasting Menu by Gastro and its 15 moments, evolves with the products available each season, with a special focus on the marine world (carabineiro prawns, scallop, black hake, red mullet...). The sommelier can lift the experience even further if you fancy exploring the wine list, including options served by the glass!"
Porto,In Diferente,1 Star,,,,,,Contemporary,Special occasion,3,"Rua do Doutor Sousa Rosa 23, Porto, 4150-719, Portugal",+351 911 033 315,,,https://guide.michelin.com/en/porto-region/porto/restaurant/in-diferente,,Michelin,"This welcoming restaurant isn’t in the city centre or on the usual tourist routes, yet... it’s truly worth the visit! Angélica Salvador, the Brazilian-born chef at the helm, offers her take on traditional Portuguese and international cooking through a small menu and two contemporary-leaning tasting menus, Homenagem and In Diferente (7 and 9 moments, respectively), both with their own pairing option and the possibility of changing a dish if the diner wishes. Her concept is different and personalised, with signature details, making the most of both the wonderful fish from the Matosinhos or Aveiro fish markets and the fantastic local meats. Standout dishes? We especially enjoyed her Pescada Selvagem, wild hake, and the dessert called Maracujá, passion fruit, made with yuzu, carrot, ginger and coconut milk. The team are extremely attentive and professional!"
Porto,Le Monument,1 Star,,,,,yes,Contemporary,Spare no expense,4,"Avenida dos Aliados 151, Porto, 4000-067, Portugal",+351 22 766 2411,41.1484635,-8.6114469,https://guide.michelin.com/en/porto-region/porto/restaurant/le-monument,https://www.hotelstheone.com/pt/hoteis-porto/the-one-monumental-palace/restaurantes,Michelin; Michelin wine list,"If you feel like going on a high-flying culinary adventure, you will find a magnificent option here, as the luxurious The One Monumental Palace hotel provides the perfect setting. French chef Julien Montbabut, who already reached Michelin star status in Paris, rethinks his concept to take us on a grand culinary journey through Portugal’s various regions. He revisits each region’s classic recipes from his own perspective and lends a touch of modern cuisine and a deep respect for flavours to dishes based on native ingredients. The experience is presented in two versions: Grande viagem [“Grand Journey”] (10 courses) and Passeio [“Stroll”] (6 courses). Both come with the chef’s signature dish, Sapateira (brown crab), which combines Savora mustard and yuzu, blending sweet, acidic and marine notes in an extremely delicate presentation. To conclude the journey, allow yourself to be surprised by the delicious infusions made from herbs and plants chosen by the chef — you definitely will not regret it!"
Porto,Pedro Lemos,1 Star,,,,,yes,Contemporary,Spare no expense,4,"Rua do Ouro 258, Porto, 4150-554, Portugal",+351 22 011 5986,41.1480595,-8.6501319,https://guide.michelin.com/en/porto-region/porto/restaurant/pedro-lemos,https://www.pedrolemos.net/,Michelin; Michelin wine list,"Eating at this restaurant, facing the mouth of the Douro, is always a gratifying experience; not for nothing does it occupy a warehouse linked to the city’s naval history, and chef-owner Pedro Lemos introduces himself by saying: “If I feel I don’t fit into this world, it’s because I was born to create my own.” In this space, striking for both its minimalist atmosphere and the presence of large curtains that organise the interior (there’s a bar area where the first aperitifs are served and a beautiful main dining room), the chef champions a contemporary cuisine with strong classical roots, always elegant, using high-quality regional produce (eel, bivalves, red mullet...). Care to take a recommendation? It’s well worth visiting the wine cellar (you can choose wines that aren’t on the list) and hopping on the charming line 1 tram, which will take you along the riverbanks on a lovely route."
Porto,Vila Foz,1 Star,,,,,,Contemporary,Spare no expense,4,"Avenida De Montevideu 236, Porto, 4150-516, Portugal",+351 22 244 9700,,,https://guide.michelin.com/en/porto-region/porto/restaurant/vila-foz,,Michelin,"It will surprise you, as it occupies what was once the luxurious events room of the Vila Foz H. & SPA, an evocative 19th-century mansion located opposite Praia do Homem do Leme. Here, surrounded by elegant frames, period goldwork, original lamps and mirrors inspired by grand palatial residences, discover the gourmet cuisine of Chef Arnaldo Azevedo, who through his menus Novo Mundo (entirely vegetarian) and Maresia (more focused on Atlantic products, playing with the tides’ rhythm) champions a contemporary style of cooking that highlights the flavours of Portugal’s fantastic fish and seafood. Curious facts? In what used to be the bar, there is a counter in front of the stoves, where they also offer a far more personal, intimate, and intense option called the “Kitchen Seat” reserved exclusively for just two diners and where… the experience is enhanced by constant interaction with the chef!"
Porto,Éon,1 Star,,,,,,Modern Cuisine,Spare no expense,4,"Rua Ricardo Severo 21, Porto, 4050-515, Portugal",+351 22 967 7008,,,https://guide.michelin.com/en/porto-region/porto/restaurant/eon,,Michelin,"At Palacete Severo, a luxurious boutique hotel surrounded by gardens and reminiscent of an art gallery (its French owners are art dealers), the renowned chef Tiago Bonito undertakes his most personal project. The space includes a bar area where aperitifs are served before moving to the table, an elegant dining room adorned with fine contemporary works beneath a stunning coffered ceiling, and an additional room used for private dining. The proposal, distinctly gastronomic in nature, revolves around a tasting menu entitled Lés a Lés, from which guests may choose 9 or 14 moments from a list of dishes. Overall, the chef champions author-driven cuisine that brings his memories to light (as in the dessert Memórias de infância - Childhood Memories) and invites us on a journey through Portugal’s traditional flavours (Pão e brioche com fermento natural (sourdough bread and brioche), Pescada de anzol (line-caught hake), Novilho nacional (Portuguese beef)…), always viewed through a contemporary lens, with refined textures and excellent broths."
Porto,OMA,Bib Gourmand,,,,,,Contemporary,A moderate spend,2,"Rua De Oliveira Monteiro, 183, Porto, 4050-442, Portugal",+351 912 000 099,,,https://guide.michelin.com/en/porto-region/porto/restaurant/oma-1203846,,Michelin,"This establishment is run by Chef Luís Moreira and his partner, Ana Silveira, who recently left a small village to venture into urban life in Porto — and there is no doubt they have been warmly welcomed. They both aim to share their experiences in the different cities where they have lived, including Germany (hence the name of the restaurant, meaning “grandmother” in German). The chef offers a style of cooking that blends local produce with modern techniques, imparting a personal flair. Here, a journey of flavours is guaranteed, beginning with Asia (a destination the chef hopes to explore) via one of the appetisers: a Chawanmushi with tuna and dashi. It then heads to Portugal, featuring National beef sirloin with roasted aubergine, bomba rice and wild mushrooms, and concludes in the Azores, with a dessert of pineapple, pink peppercorns and mascarpone."
Porto,Pátio 44,Bib Gourmand,,,,,,Traditional Cuisine,On a budget,1,"Passeio De São Lázaro, 44, Porto, 4000 508, Portugal",+351 910 524 754,,,https://guide.michelin.com/en/porto-region/porto/restaurant/patio-44,,Michelin,"A restaurant that pleasantly surprises, both for the skill and quality of its produce and for its unassuming façade. This venture, conceived by three friends who crossed paths behind the scenes during a previous project, is led by chef Simão Soares in the kitchen and focuses on traditional Portuguese cuisine, enriched with modern techniques and unique flavours. In a space that reflects the philosophy – simple, welcoming and unpretentious – a concise yet distinctive menu is presented, featuring standout dishes such as sweet potato with beetroot, beef liver served with potato mille-feuille, and the delicate rum and sultana dessert. The venue also features an outdoor terrace, perfect for sunny days and for enjoying one of the creative cocktails on offer!"
Porto,Almeja,Selected,,,,,,Contemporary,A moderate spend,2,"Rua Fernandes Tomás 819, Porto, 4000-219, Portugal",+351 22 203 8120,,,https://guide.michelin.com/en/porto-region/porto/restaurant/almeja,,Michelin,"It’s housed in a building that used to be a traditional coffee and tea shop on the outskirts of Bolhão (the place that gives its name to one of its executive menus). Chef João Cura, after gaining experience in prestigious restaurants in Spain, decided to embark on his own project alongside his wife, Sofia Amaral — who runs the dining room. The concept is grounded in seasonal cuisine and, before designing the menu, the freshest products are selected from local producers. Originality and flavour abound in the chef’s signature creations, which can be enjoyed as a 10-course tasting menu, the Bolhão and Trindade menus (available only on weekdays), or à la carte options. Enjoy the experience in the garden — it’s charming!"
Porto,Apego,Selected,,,,,,Creative,A moderate spend,2,"Rua de Santa Catarina 1198, Porto, 4000-457, Portugal",+351 937 172 342,,,https://guide.michelin.com/en/porto-region/porto/restaurant/apego,,Michelin,"Allow yourself to be won over by this small bistro, a little away from the city centre yet with a welcoming atmosphere, endowed with special charm and singular décor. Here, the talented Chef Aurora Goy pays homage to her Luso-French roots and explores unique flavours through refined techniques, enhancing both taste and presentation. The offering comprises two tasting menus, Apego (“Attachment”) – 5 courses – and Desapego (“Detachment”) – 7 courses – essentially based on vegetables from local producers. A recommendation? Add to your experience the hake ravioli, prawn crudo, miso aubergine and bisque, and the 70 % Costa Rican chocolate with yuzu, kumquat and bacon ice cream… you certainly won’t regret it!"
Porto,Atrevo,Selected,,,,,,Contemporary,A moderate spend,2,"Rua de Morgado de Mateus 51, Porto, 4000-334, Portugal",+351 934 214 652,,,https://guide.michelin.com/en/porto-region/porto/restaurant/atrevo,,Michelin,"The name says almost everything; however, if you still have doubts, there is nothing better to clarify its philosophy than the words of chef Rita Magro herself, who leads the project: “Nothing is too bold for those who dare to try everything”. Indeed, after being recognised with the MICHELIN Young Chef Award 2024 (when she was chef Vítor Matos’s right-hand at Blind), we see that… Rita Magro is now flying solo! The venue, rather compact, unfolds across three clearly distinct spaces: a front room with a support counter, a small room at the back and, lastly, the kitchen, fitted with a Japanese-style counter where you can also sit to watch her work up close. The offering, with à la carte service (we really enjoyed her Cachaço de bacalhau (salt-cod collar), açorda (bread-and-garlic mash, tomato, yolk & coriander) and a tasting menu (Atrevido, with 6 courses ), is the work of a contemporary kitchen that exalts Portugal’s culinary essence while incorporating a few fusion touches."
Porto,Bistrô Severo,Selected,,,,,,Traditional Cuisine,A moderate spend,2,"Rua De Ricardo Severo 141, Porto, 4050-515, Portugal",+351 22 967 7000,,,https://guide.michelin.com/en/porto-region/porto/restaurant/bistro-severo,,Michelin,"If you are seeking a small oasis of tranquillity in the city for a meal, there is an excellent option at Palacete Severo, a welcoming boutique hotel that houses both this restaurant and the gastronomic Éon. Taken together, it reflects chef Tiago Bonito’s more informal proposal, set in a pleasant interior courtyard with a panoramic glass roof, walls beautifully decorated with Portuguese tiles and a lovely fountain to one side. The proposal, which champions traditional cooking with dishes such as Amêijoas à “Bulhão Pato” (clams in a garlic-and-coriander sauce) or Paletilha de cordeiro de leite (suckling lamb shank), is complemented by an enticing executive lunch menu (you may choose between 2 or 3 courses)."
Porto,Cafeína,Selected,,,,,,International,A moderate spend,2,"Rua do Padrão 100, Porto, 4150-557, Portugal",+351 22 610 8059,,,https://guide.michelin.com/en/porto-region/porto/restaurant/cafeina,,Michelin,"This is the first restaurant of the Cafeína Group, boasting 30 years of operation. Set on a corner between Rua do Padrão and Rua Gondarém, it occupies an old villa that retains its façade of tiles, still in pristine condition. Upon entering, you’ll find a classy, refined setting, marked by dark woods and warm hues, along with a traditionally styled bar. The bistronomie concept that defines it is clearly influenced by French cuisine, while also revisiting Portuguese dishes with a contemporary twist. Although the menu is packed with appealing options, ranging from puff pastry lobster soup to duck rice, be sure to save room for the “Cafeína classic”, the Crepe queimado (Crepe flambée), prepared with surprising flavours and textures."
Porto,Camilo,Selected,,,,,,Contemporary,Special occasion,3,"Rua do Almada, 378, Porto, 4050-033, Portugal",+351 915 299 442,,,https://guide.michelin.com/en/porto-region/porto/restaurant/camilo,,Michelin,"This building was the backdrop to one of the most emblematic novels of Portuguese literature, as it was here that the writer Camilo Castelo Branco would meet his beloved Ana Plácido. In this establishment, spread over two storeys and with an open kitchen visible from the entrance, chef Diogo Coimbra presents contemporary cuisine with international influences, devised from national produce and placing fire and embers centre stage. Its concise menu features specialities such as Peixe curado (cured fish) accompanied by ikura roe and wakame seaweed and the succulent Magre de pato (duck magret) served in various forms according to the season… even with truffle. Alongside each dish on the menu, you will find a wine suggestion to pair with your choice!"
Porto,Cozinha das Flores,Selected,,,,,,Modern Cuisine,Special occasion,3,"Largo São Domingos 62, Porto, 4050-545, Portugal",+351 22 976 0001,,,https://guide.michelin.com/en/porto-region/porto/restaurant/cozinha-das-flores,,Michelin,"Set within the luxurious boutique hotel The Largo, on the emblematic Largo de São Domingos, this restaurant pays homage to northern flavours, uniting tradition and innovation. With renowned chef Nuno Mendes at the helm, this welcoming space is a true spur to conviviality, thanks to its vibrant, intimate atmosphere around the open kitchen, where fire is the protagonist. From the tables, turned towards this culinary stage, it is possible to follow the preparation of a menu that favours seasonal ingredients, with dishes such as the Pastel de Nata (salgado) [a savoury take on the custard tart] with turnip cream and caviar, the Arroz caldoso do Sado (soupy rice) with blue lobster from Matosinhos—a fine option to share—and the surprising dessert Leite [a milk‑themed dessert], crafted from this ingredient in different textures—extremely light, delicate and packed with flavour!"
Porto,Elemento,Selected,,,,,yes,Modern Cuisine,Special occasion,3,"Rua do Almada 51, Porto, 4050-036, Portugal",+351 22 492 8193,41.1465149,-8.6122347,https://guide.michelin.com/en/porto-region/porto/restaurant/elemento,https://elementoporto.com/,Michelin; Michelin wine list,"Chef Ricardo Dias Ferreira has unashamedly gone back to basics here, cooking exclusively over wood, to such an extent that he rarely uses the grill or oven. With his combination of traditional Portuguese cuisine, smoky flavours and modern touches, he offers à la carte options alongside an “8-moment” tasting menu, and his cuisine varies from day to day depending on the availability of ingredients from small-scale local producers. Allow yourself to be guided by recommendations from the interesting selection of Portuguese wines, and if you’re keen to enjoy the experience to the full, take a seat at the counter in front of the kitchen so you can watch the chefs in action at close quarters."
Porto,Fauno,Selected,,,,,,Contemporary,A moderate spend,2,"Rua Estreita de Lóios 5, Porto, 4050-244, Portugal",+351 22 319 5394,,,https://guide.michelin.com/en/porto-region/porto/restaurant/fauno,,Michelin,"Behind the retro-style green glass doors of this restaurant, set on one of the city’s narrow streets, you will find a unique culinary space, led by brothers Pedro Amorim (sommelier) and Tiago Amorim (chef), who are launching their first joint project here. The cuisine focuses on a single tasting menu, which continually evolves in line with the seasons and the availability of local producers’ ingredients, showcased in dishes characterised by flawless execution and refined taste. For an even more surprising experience, pair each dish with the intriguing wine selection — mostly natural wines!"
Porto,Izakaya Japanese Cuisine,Selected,,,,,,Japanese,Special occasion,3,"Rua do Barão De São Cosme 96, Porto, 4000 500, Portugal",+351 934 337 690,,,https://guide.michelin.com/en/porto-region/porto/restaurant/izakaya-japanese-cuisine,,Michelin,"This small establishment sits in the bohemian, unhurried Bonfim neighbourhood, where Pedro Ribeiro, front of house, and Rubén Mesquita, responsible for the culinary proposal, grew up. The chef, who nurtures a passion for Japanese culture and gastronomy (he tends to travel to Japan a few times a year in search of new inspirations and products), advocates a notably purist Japanese cuisine, albeit with a light contemporary touch, grounded in regional fish (most from the Matosinhos fish market and some aged), and pairing them with other imported ingredients. The 12 diners per sitting, whether at the tables or the counter, should surrender to a daily-changing Omakase (chef’s-choice) menu."
Porto,Kaigi,Selected,,,,,,Japanese,A moderate spend,2,"Rua De Eugénio De Castro 226, Porto, 4100-225, Portugal",+351 938 410 124,,,https://guide.michelin.com/en/porto-region/porto/restaurant/kaigi,,Michelin,"Following something of the philosophy of traditional Japanese izakayas, this restaurant, located on the ground floor of a residential building on the outskirts of the historic centre, revolves entirely around a large, U-shaped sushi counter that can seat 16 diners. What is found here? An intriguing Japanese-Portuguese fusion cuisine, offered in an exclusive nine-course tasting menu based on the best ingredients of the day. The atmosphere is welcoming and the flavours are surprising!"
Porto,Liz,Selected,,,,,,Contemporary,A moderate spend,2,"Rua de Mota Pinto 170, Porto, 4100-354, Portugal",+351 22 616 8024,,,https://guide.michelin.com/en/porto-region/porto/restaurant/liz,,Michelin,"In this cosy bistro-style restaurant, away from the bustle of the city centre, chef Daniel Carvalheira pays homage to his daughter and presents a highly gastronomic proposal, demonstrating a high level of technical mastery. In an intimate space lit by candlelight, the chef offers a tasting menu that blends his Mozambican and Portuguese roots with French cuisine, revealing flavourful dishes and refined presentations. Through a proposal based on seasonal products, delicacies arise such as pink coastal prawns with curry, adorned with crunchy cubes of guanciale and roasted‑lemon paste, monkfish served over a dashi beurre blanc with a creamy broccoli purée and, at the end, a little journey to the Azores archipelago, with pineapple and São Jorge cheese—an elegant, gentle finale!"
Porto,Tokkotai,Selected,,,,,,Japanese,A moderate spend,2,"Rua do Comércio do Porto, 144, Porto, 4050 209, Portugal",+351 913 037 171,,,https://guide.michelin.com/en/porto-region/porto/restaurant/tokkotai,,Michelin,"Technique, flavour, fusion and connectivity are the words that spring to mind on entering this restaurant. Here, the Brazilian chef Paulo César works with East Asian techniques and fresh ingredients that deliver maximum flavour to the palate. The offering appears as an à la carte menu and two tasting menus: Chef’s Experience (created with seasonal produce) and Tokkotai Experience (a selection of the chef’s favourite dishes). Don’t miss the cocktails—they’re works of art in their own right!"
